"m_id","me_id","employer_name","pln_acronym","tier_no","hire_dt","term_dt","total_service","hire_yr","employer_name_duplicate","level","combined_id","birth_yr","age_based_on_2024","age_at_hire","no_me_id"
53475,136320,"DEPT OF JUVENILE CORRECTIONS","CORP",1,"2002-09-16","2023-05-12",20.654,2002,"DEPT OF JUVENILE CORRECTIONS-CORP","State","53475-136320",1977,47,25,1
58738,218764,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-09-16","2023-09-30",21.04,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","58738-218764",1958,66,44,1
47833,256548,"MARICOPA COUNTY","CORP",1,"2002-09-23","2022-10-31",20.107,2002,"MARICOPA COUNTY - CORP","County","47833-256548",1982,42,20,1
48809,219304,"MARICOPA COUNTY","CORP",1,"2002-09-23","2021-01-11",18.305,2002,"MARICOPA COUNTY - CORP","County","48809-219304",1980,44,22,1
59472,171289,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-09-23","2022-11-25",20.175,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","59472-171289",1979,45,23,1
83572,153077,"MARICOPA COUNTY","CORP",1,"2002-09-23","2022-11-11",20.137,2002,"MARICOPA COUNTY - CORP","County","83572-153077",1976,48,26,1
81755,179111,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-09-23","2019-01-31",16.359,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","81755-179111",1956,68,46,1
13193,210645,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-09-23","2020-07-24",17.837,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","13193-210645",1972,52,30,1
95917,172157,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-09-23","2022-11-29",20.186,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","95917-172157",1978,46,24,1
60230,135081,"MARICOPA COUNTY","CORP",1,"2002-09-23","",21.837,2002,"MARICOPA COUNTY - CORP","County","60230-135081",1970,54,32,1
92134,137523,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-09-28","2017-07-31",14.842,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","92134-137523",1952,72,50,1
50722,138330,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-09-30","",21.985,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","50722-138330",1966,58,36,1
122189,241990,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-09-30","2013-10-08",11.025,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","122189-241990",1957,67,45,1
36023,204349,"YUMA COUNTY","CORP",1,"2002-09-30","",21.818,2002,"YUMA COUNTY - CORP","County","36023-204349",1984,40,18,1
12034,262906,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-09-30","",21.818,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","12034-262906",1969,55,33,1
122542,143368,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-09-30","2022-12-30",20.252,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","122542-143368",1960,64,42,1
98827,187847,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-09-30","",21.818,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","98827-187847",1980,44,22,1
82058,214554,"GRAHAM COUNTY","CORP",1,"2002-10-02","2018-05-11",15.608,2002,"GRAHAM COUNTY - DETENTION","County","82058-214554",1963,61,39,2
112983,231977,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-07","2022-12-23",20.214,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","112983-231977",1966,58,36,1
65115,125407,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-07","2019-12-31",17.235,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","65115-125407",1956,68,46,1
18259,208243,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-07","2018-10-19",16.036,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","18259-208243",1956,68,46,1
51916,156279,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-07","2023-03-17",20.444,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","51916-156279",1968,56,34,1
36645,264573,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-07","2019-07-25",16.799,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","36645-264573",1956,68,46,2
76983,223936,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-12","2018-01-31",23.274,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","76983-223936",1956,68,46,1
55015,197961,"PIMA COUNTY","CORP",1,"2002-10-13","2022-10-29",20.047,2002,"PIMA COUNTY - CORP","County","55015-197961",1970,54,32,1
48916,243828,"PIMA COUNTY","CORP",1,"2002-10-13","2022-10-29",20.047,2002,"PIMA COUNTY - CORP","County","48916-243828",1980,44,22,1
117087,146907,"PIMA COUNTY","CORP",1,"2002-10-13","",21.782,2002,"PIMA COUNTY - CORP","County","117087-146907",1969,55,33,1
106019,238036,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-14","2022-11-11",20.079,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","106019-238036",1975,49,27,1
10638,131099,"MARICOPA COUNTY","CORP",1,"2002-10-14","2022-10-14",20.003,2002,"MARICOPA COUNTY - CORP","County","10638-131099",1983,41,19,1
73014,162835,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-14","2022-11-10",20.077,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","73014-162835",1965,59,37,1
86384,202263,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-14","2018-09-30",15.964,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","86384-202263",1956,68,46,1
52227,263124,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-14","2022-10-14",20.003,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","52227-263124",1968,56,34,1
39779,208924,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-14","",21.78,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","39779-208924",1981,43,21,1
118657,225736,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-14","2022-05-20",20,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","118657-225736",1969,55,33,1
93795,167197,"MARICOPA COUNTY","CORP",1,"2002-10-16","2022-10-30",20.041,2002,"MARICOPA COUNTY - CORP","County","93795-167197",1962,62,40,1
39317,147541,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-21","",21.76,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","39317-147541",1959,65,43,1
56794,172125,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-21","",21.76,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","56794-172125",1979,45,23,1
89190,223096,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-21","2023-06-30",20.693,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","89190-223096",1972,52,30,1
101352,218872,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-21","",21.76,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","101352-218872",1972,52,30,1
82621,150475,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-21","",22.427,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","82621-150475",1978,46,24,1
52172,133850,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-28","",21.741,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","52172-133850",1969,55,33,1
57326,257100,"DEPT OF JUVENILE CORRECTIONS","CORP",1,"2002-10-28","2022-10-28",20.003,2002,"DEPT OF JUVENILE CORRECTIONS-CORP","State","57326-257100",1981,43,21,1
51958,196047,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-28","2024-02-20",21.317,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","51958-196047",1970,54,32,1
35379,126379,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-28","",21.741,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","35379-126379",1964,60,38,1
42420,159288,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-10-28","2023-12-22",21.263,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","42420-159288",1978,46,24,1
97474,135857,"YUMA COUNTY","CORP",1,"2002-11-04","",21.722,2002,"YUMA COUNTY - CORP","County","97474-135857",1974,50,28,1
63712,181438,"MARICOPA COUNTY","CORP",1,"2002-11-04","2023-05-12",20.52,2002,"MARICOPA COUNTY - CORP","County","63712-181438",1968,56,34,1
54329,145162,"MARICOPA COUNTY","CORP",1,"2002-11-04","2023-02-03",20.252,2002,"MARICOPA COUNTY - CORP","County","54329-145162",1973,51,29,1
66252,261511,"MARICOPA COUNTY","CORP",1,"2002-11-04","2022-12-01",20.077,2002,"MARICOPA COUNTY - CORP","County","66252-261511",1968,56,34,1
25928,143442,"MARICOPA COUNTY","CORP",1,"2002-11-04","2022-11-28",20.068,2002,"MARICOPA COUNTY - CORP","County","25928-143442",1964,60,38,1
78149,210759,"MARICOPA COUNTY","CORP",1,"2002-11-04","2023-04-06",20.422,2002,"MARICOPA COUNTY - CORP","County","78149-210759",1973,51,29,1
31691,124791,"MARICOPA COUNTY","CORP",1,"2002-11-04","2020-04-23",17.47,2002,"MARICOPA COUNTY - CORP","County","31691-124791",1982,42,20,1
29523,173645,"MARICOPA COUNTY","CORP",1,"2002-11-04","",21.722,2002,"MARICOPA COUNTY - CORP","County","29523-173645",1979,45,23,1
84797,139933,"MARICOPA COUNTY","CORP",1,"2002-11-04","2023-01-20",20.214,2002,"MARICOPA COUNTY - CORP","County","84797-139933",1965,59,37,1
49809,181359,"YAVAPAI COUNTY","CORP",1,"2002-11-10","2022-09-30",20.123,2002,"YAVAPAI COUNTY - CORP","County","49809-181359",1971,53,31,1
93572,154573,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-11-11","2023-09-29",20.884,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","93572-154573",1977,47,25,1
30007,264798,"MARICOPA COUNTY","CORP",1,"2002-11-11","",21.703,2002,"MARICOPA COUNTY - CORP","County","30007-264798",1957,67,45,1
113913,154000,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-11-11","2024-02-29",21.303,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","113913-154000",1962,62,40,1
98327,125183,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-11-11","2019-11-07",16.991,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","98327-125183",1957,67,45,1
13651,220196,"MARICOPA COUNTY","CORP",1,"2002-11-12","2022-11-30",20.052,2002,"MARICOPA COUNTY - CORP","County","13651-220196",1967,57,35,1
31457,148632,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-11-12","2020-09-18",20.44,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","31457-148632",1963,61,39,1
26396,160442,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-11-12","",21.7,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","26396-160442",1959,65,43,1
72147,207683,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-11-18","2018-09-05",15.8,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","72147-207683",1970,54,32,1
105449,228835,"PINAL COUNTY","CORP",1,"2002-11-18","2023-01-02",20.126,2002,"PINAL COUNTY - CORP","County","105449-228835",1974,50,28,1
8506,193519,"MARICOPA COUNTY","CORP",1,"2002-11-18","",21.684,2002,"MARICOPA COUNTY - CORP","County","8506-193519",1978,46,24,1
35882,200379,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-11-18","2018-02-01",15.209,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","35882-200379",1976,48,26,1
109143,232539,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-11-18","2022-11-25",20.022,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","109143-232539",1980,44,22,1
90978,253652,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-11-18","2024-06-30",21.618,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","90978-253652",1966,58,36,1
98665,161639,"MARICOPA COUNTY","CORP",1,"2002-11-18","2023-01-29",20.2,2002,"MARICOPA COUNTY - CORP","County","98665-161639",1983,41,19,1
41379,205787,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-11-18","",21.684,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","41379-205787",1962,62,40,1
77469,252801,"MARICOPA COUNTY","CORP",1,"2002-11-18","2020-02-21",18.023,2002,"MARICOPA COUNTY - CORP","County","77469-252801",1971,53,31,1
107403,223015,"MARICOPA COUNTY","CORP",1,"2002-11-25","2022-11-27",20.008,2002,"MARICOPA COUNTY - CORP","County","107403-223015",1966,58,36,1
122393,195967,"MARICOPA COUNTY","CORP",1,"2002-11-25","",21.665,2002,"MARICOPA COUNTY - CORP","County","122393-195967",1978,46,24,1
22321,179528,"MARICOPA COUNTY","CORP",1,"2002-12-02","2023-03-17",20.29,2002,"MARICOPA COUNTY - CORP","County","22321-179528",1981,43,21,1
114231,212311,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-02","",21.645,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","114231-212311",1964,60,38,1
93018,196962,"MARICOPA COUNTY","CORP",1,"2002-12-02","2019-03-19",16.296,2002,"MARICOPA COUNTY - CORP","County","93018-196962",1976,48,26,1
85826,181213,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-02","",21.645,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","85826-181213",1976,48,26,1
12732,212857,"MARICOPA COUNTY","CORP",1,"2002-12-02","",21.645,2002,"MARICOPA COUNTY - CORP","County","12732-212857",1975,49,27,1
78451,164635,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-09","2017-08-30",14.727,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","78451-164635",1950,74,52,1
36530,166910,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-09","2022-12-09",20.003,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","36530-166910",1975,49,27,1
120956,200495,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-09","",21.626,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","120956-200495",1978,46,24,1
9491,231695,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-09","",21.626,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","9491-231695",1979,45,23,1
91142,173101,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-09","2023-07-14",20.597,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","91142-173101",1981,43,21,1
34160,223454,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-09","",21.626,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","34160-223454",1973,51,29,1
122832,223131,"MARICOPA COUNTY","CORP",1,"2002-12-09","",21.626,2002,"MARICOPA COUNTY - CORP","County","122832-223131",1978,46,24,1
90626,205344,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-09","",21.626,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","90626-205344",1964,60,38,1
9302,129283,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-09","",21.626,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","9302-129283",1973,51,29,1
97303,221640,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-09","",21.626,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","97303-221640",1967,57,35,1
28131,169609,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-09","",21.626,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","28131-169609",1947,77,55,1
3801,237535,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-16","2023-05-23",20.435,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","3801-237535",1964,60,38,1
106881,232317,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-16","",21.607,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","106881-232317",1981,43,21,1
84397,138213,"MARICOPA COUNTY","CORP",1,"2002-12-16","2023-05-31",20.457,2002,"MARICOPA COUNTY - CORP","County","84397-138213",1973,51,29,1
4598,219556,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-16","2018-02-20",15.184,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","4598-219556",1978,46,24,2
35432,163083,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-16","",21.607,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","35432-163083",1971,53,31,1
85122,237729,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-16","",21.607,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","85122-237729",1977,47,25,1
51181,226613,"MARICOPA COUNTY","CORP",1,"2002-12-23","",21.588,2002,"MARICOPA COUNTY - CORP","County","51181-226613",1969,55,33,1
56288,192792,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-30","",21.569,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","56288-192792",1970,54,32,1
30575,243822,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-30","",21.569,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","30575-243822",1979,45,23,1
63284,182777,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-30","2021-04-09",18.278,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","63284-182777",1976,48,26,1
50140,136081,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-30","2022-12-31",20.005,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","50140-136081",1957,67,45,1
2776,241429,"DEPARTMENT OF CORRECTIONS","CORP",1,"2002-12-30","2023-08-25",20.654,2002,"DEPARTMENT OF CORRECTIONS - CORP","State","2776-241429",1975,49,27,1
101512,242497,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-06","",21.55,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","101512-242497",1957,67,46,1
114009,198848,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-06","2023-02-03",20.079,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","114009-198848",1974,50,29,1
111090,239296,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-06","2021-10-29",18.815,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","111090-239296",1956,68,47,1
84532,140768,"PINAL COUNTY","CORP",1,"2003-01-06","",21.55,2003,"PINAL COUNTY - CORP","County","84532-140768",1977,47,26,1
30027,229206,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-06","2023-06-09",20.424,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","30027-229206",1975,49,28,1
111588,161102,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-06","2024-03-15",21.191,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","111588-161102",1979,45,24,1
26681,181147,"PIMA COUNTY","CORP",1,"2003-01-12","2023-03-25",20.2,2003,"PIMA COUNTY - CORP","County","26681-181147",1979,45,24,1
58984,127828,"PIMA COUNTY","CORP",1,"2003-01-12","",21.533,2003,"PIMA COUNTY - CORP","County","58984-127828",1962,62,41,1
87722,172856,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-13","",21.53,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","87722-172856",1975,49,28,1
60970,127947,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-13","",21.53,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","60970-127947",1981,43,22,1
116726,214543,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-13","",21.53,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","116726-214543",1971,53,32,1
65422,222379,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-20","2019-12-26",16.934,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","65422-222379",1954,70,49,1
85458,165520,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-20","",21.511,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","85458-165520",1966,58,37,1
70572,259818,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-20","2023-11-24",20.846,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","70572-259818",1975,49,28,1
85327,214541,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-21","2023-01-20",20,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","85327-214541",1964,60,39,1
11013,144806,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-21","2022-05-26",20.003,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","11013-144806",1977,47,26,1
58675,250154,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-23","2023-01-23",20.003,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","58675-250154",1967,57,36,1
40939,259506,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-27","2024-05-31",21.344,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","40939-259506",1968,56,35,1
5339,264905,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-27","",21.492,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","5339-264905",1981,43,22,1
34475,231767,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-01-27","2023-01-27",20.003,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","34475-231767",1967,57,36,1
27342,210239,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-01","2018-05-31",15.329,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","27342-210239",1952,72,51,1
86371,175324,"GILA COUNTY","CORP",1,"2003-02-03","2022-07-18",19.455,2003,"GILA COUNTY - CORP","County","86371-175324",1961,63,42,1
84883,132200,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-03","2022-02-04",20.006,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","84883-132200",1977,47,26,1
112160,136457,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-03","2023-02-03",20.003,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","112160-136457",1977,47,26,2
42073,135727,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-03","2023-02-03",20.003,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","42073-135727",1970,54,33,1
69621,154394,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-03","2023-02-02",20,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","69621-154394",1963,61,40,1
6771,161276,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-03","2017-06-16",14.368,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","6771-161276",1976,48,27,1
30854,179376,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-03","2023-09-29",20.654,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","30854-179376",1974,50,29,1
69070,231498,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-03","2003-08-01",0.493,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","69070-231498",1969,55,34,2
77350,232862,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-10","2017-10-31",14.724,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","77350-232862",1954,70,49,1
115135,252377,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-10","2018-08-31",22.707,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","115135-252377",1952,72,51,1
25299,254669,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-10","2023-02-10",20.003,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","25299-254669",1975,49,28,1
24226,157024,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-10","",21.454,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","24226-157024",1979,45,24,1
23263,208123,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-10","2023-02-17",20.022,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","23263-208123",1972,52,31,1
44064,144701,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-10","2023-04-28",20.214,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","44064-144701",1973,51,30,1
119820,184108,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-10","2020-07-31",17.473,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","119820-184108",1957,67,46,1
110947,148562,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-17","2023-02-24",20.096,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","110947-148562",1975,49,28,1
11928,155111,"MARICOPA COUNTY","CORP",1,"2003-02-17","2023-04-27",20.192,2003,"MARICOPA COUNTY - CORP","County","11928-155111",1970,54,33,1
92027,238222,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-18","2023-08-25",20.517,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","92027-238222",1969,55,34,1
118503,181329,"MARICOPA COUNTY","CORP",1,"2003-02-19","",21.429,2003,"MARICOPA COUNTY - CORP","County","118503-181329",1962,62,41,1
104791,245139,"YAVAPAI COUNTY","CORP",1,"2003-02-24","",21.415,2003,"YAVAPAI COUNTY - CORP","County","104791-245139",1959,65,44,1
76133,187157,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-02-24","",21.415,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","76133-187157",1977,47,26,1
48446,233437,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-03-03","2021-12-23",18.812,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","48446-233437",1956,68,47,1
38296,175700,"DEPARTMENT OF CORRECTIONS","CORP",1,"2003-03-03","",26.129,2003,"DEPARTMENT OF CORRECTIONS - CORP","State","38296-175700",1967,57,36,1
