"m_id","me_id","employer_name","pln_acronym","tier_no","hire_dt","term_dt","total_service","hire_yr","employer_name_duplicate","level","combined_id","birth_dt","age_based_on_2024","age_at_hire"
65441,237021,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-05","",11.718,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","65441-237021",1984,40,28
68184,228438,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-05","",11.718,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","68184-228438",1969,55,43
41029,130678,"YAVAPAI COUNTY","CORP",1,"2012-11-11","2014-11-22",7.319,2012,"YAVAPAI COUNTY - CORP","County","41029-130678",1966,58,46
73034,126540,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-12","",11.699,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","73034-126540",1972,52,40
68883,247017,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-12","",11.699,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","68883-247017",1982,42,30
98550,179924,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-12","",11.699,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","98550-179924",1989,35,23
81001,150005,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-12","2015-07-17",2.678,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","81001-150005",1981,43,31
33589,264559,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-12","",11.699,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","33589-264559",1982,42,30
34213,211322,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-12","2019-09-06",6.817,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","34213-211322",1991,33,21
42690,246282,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-12","2018-10-11",5.914,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","42690-246282",1987,37,25
67367,177659,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-12","",11.699,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","67367-177659",1990,34,22
8799,162672,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-12","2017-07-10",4.66,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","8799-162672",1988,36,24
40443,191598,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-12","",11.699,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","40443-191598",1981,43,31
281,183412,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-12","",11.699,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","281-183412",1987,37,25
88163,152470,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-12","2018-04-23",5.446,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","88163-152470",1990,34,22
82527,173307,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-12","",11.699,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","82527-173307",1988,36,24
67314,170394,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-12","2020-06-01",7.554,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","67314-170394",1987,37,25
40707,230028,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-12","2023-07-28",10.708,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","40707-230028",1973,51,39
230,147993,"YAVAPAI COUNTY","CORP",2,"2012-11-13","2017-01-07",4.153,2012,"YAVAPAI COUNTY - CORP","County","230-147993",1982,42,30
73529,217726,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-13","",11.696,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","73529-217726",1957,67,55
43922,162152,"MARICOPA COUNTY","CORP",2,"2012-11-13","",11.696,2012,"MARICOPA COUNTY - CORP","County","43922-162152",1992,32,20
38691,190082,"PINAL COUNTY","CORP",1,"2012-11-13","2019-09-28",8.727,2012,"PINAL COUNTY - CORP","County","38691-190082",1988,36,24
9309,129503,"MARICOPA COUNTY","CORP",2,"2012-11-13","2019-09-02",6.804,2012,"MARICOPA COUNTY - CORP","County","9309-129503",1982,42,30
42950,192694,"MARICOPA COUNTY","CORP",2,"2012-11-14","2018-07-20",5.681,2012,"MARICOPA COUNTY - CORP","County","42950-192694",1987,37,25
103452,251682,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","",11.682,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","103452-251682",1983,41,29
75348,234034,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","",11.682,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","75348-234034",1990,34,22
74832,211669,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","2019-08-13",6.735,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","74832-211669",1991,33,21
45643,139941,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","",11.682,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","45643-139941",1982,42,30
17064,166806,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","",11.682,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","17064-166806",1991,33,21
22356,210109,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","2018-11-02",5.958,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","22356-210109",1988,36,24
3487,209956,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","2016-10-21",3.926,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","3487-209956",1991,33,21
96806,161930,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","2021-05-19",8.501,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","96806-161930",1988,36,24
7575,181803,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","2023-09-01",10.787,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","7575-181803",1990,34,22
13858,173771,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","2021-07-15",8.657,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","13858-173771",1981,43,31
94056,137310,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","2020-07-24",7.682,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","94056-137310",1987,37,25
38913,178676,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","2018-08-10",5.728,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","38913-178676",1978,46,34
78949,226611,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","2021-08-19",8.753,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","78949-226611",1989,35,23
100560,241351,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","2018-12-31",6.119,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","100560-241351",1987,37,25
28774,242046,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","",11.682,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","28774-242046",1988,36,24
37674,197740,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","2017-11-21",5.01,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","37674-197740",1990,34,22
54406,155721,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","",11.682,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","54406-155721",1972,52,40
53394,216472,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","2019-11-29",7.031,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","53394-216472",1988,36,24
83413,128914,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-11-18","",11.682,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","83413-128914",1987,37,25
97973,241790,"MARICOPA COUNTY","CORP",2,"2012-11-19","",11.68,2012,"MARICOPA COUNTY - CORP","County","97973-241790",1973,51,39
8991,240806,"YAVAPAI COUNTY","CORP",1,"2012-11-26","2023-06-09",12.595,2012,"YAVAPAI COUNTY - CORP","County","8991-240806",1956,68,56
32170,172949,"COCONINO COUNTY","CORP",2,"2012-11-26","2020-10-22",7.907,2012,"COCONINO COUNTY - CORP","County","32170-172949",1992,32,20
59430,262688,"MARICOPA COUNTY","CORP",2,"2012-11-26","",11.661,2012,"MARICOPA COUNTY - CORP","County","59430-262688",1978,46,34
37059,188068,"YAVAPAI COUNTY","CORP",2,"2012-11-26","2017-11-21",4.988,2012,"YAVAPAI COUNTY - CORP","County","37059-188068",1978,46,34
46092,228232,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-03","",11.641,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","46092-228232",1971,53,41
95661,230235,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-03","2019-06-14",6.53,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","95661-230235",1987,37,25
40289,192692,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-03","2020-02-07",7.181,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","40289-192692",1971,53,41
28622,257507,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-03","",11.641,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","28622-257507",1985,39,27
59637,218123,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-03","2017-11-03",4.92,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","59637-218123",1982,42,30
26023,144121,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-03","2016-04-13",3.362,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","26023-144121",1966,58,46
80079,223266,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-03","",11.641,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","80079-223266",1983,41,29
100025,239178,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-03","",11.641,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","100025-239178",1967,57,45
81649,129630,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-03","2017-07-28",4.652,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","81649-129630",1988,36,24
69092,194794,"MOHAVE COUNTY","CORP",2,"2012-12-03","2017-09-01",4.747,2012,"MOHAVE COUNTY - CORP","County","69092-194794",1977,47,35
51050,248475,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-03","",11.641,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","51050-248475",1970,54,42
79181,186716,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-03","",11.641,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","79181-186716",1972,52,40
45442,132519,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-03","",11.641,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","45442-132519",1976,48,36
91165,130721,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-10","",11.622,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","91165-130721",1984,40,28
67827,152033,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-17","2018-01-07",5.06,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","67827-152033",1975,49,37
77427,140172,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-17","2019-01-01",6.042,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","77427-140172",1989,35,23
115178,177236,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-17","",11.603,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","115178-177236",1984,40,28
7441,253893,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-17","",11.603,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","7441-253893",1988,36,24
48322,145318,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-17","",11.603,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","48322-145318",1978,46,34
6472,191385,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-17","",11.603,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","6472-191385",1978,46,34
122521,200895,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-17","2019-11-29",6.951,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","122521-200895",1987,37,25
11108,229854,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-17","",11.603,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","11108-229854",1991,33,21
16064,153400,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-17","2023-12-30",11.036,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","16064-153400",1989,35,23
95056,213010,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-21","2021-04-02",8.282,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","95056-213010",1989,35,23
16807,233052,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-24","2020-07-16",7.562,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","16807-233052",1978,46,34
28263,234898,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-24","",11.584,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","28263-234898",1958,66,54
110561,236660,"MARICOPA COUNTY","CORP",2,"2012-12-26","2020-07-15",7.554,2012,"MARICOPA COUNTY - CORP","County","110561-236660",1968,56,44
99816,204269,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-31","",11.565,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","99816-204269",1965,59,47
78775,239433,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-31","2018-01-31",5.087,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","78775-239433",1989,35,23
29462,237891,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-31","",11.565,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","29462-237891",1991,33,21
108817,128575,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-31","",11.565,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","108817-128575",1968,56,44
60004,246953,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-31","",11.565,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","60004-246953",1989,35,23
101366,201431,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-31","",11.565,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","101366-201431",1989,35,23
11730,199597,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-31","2020-10-02",7.756,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","11730-199597",1990,34,22
18441,222209,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-31","",11.565,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","18441-222209",1974,50,38
108759,192549,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-31","",11.565,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","108759-192549",1989,35,23
88586,197756,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-31","2020-11-12",7.869,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","88586-197756",1985,39,27
28592,156110,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-31","",11.565,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","28592-156110",1987,37,25
56969,216936,"MARICOPA COUNTY","CORP",2,"2012-12-31","2024-04-26",11.321,2012,"MARICOPA COUNTY - CORP","County","56969-216936",1987,37,25
121366,261046,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-31","",11.565,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","121366-261046",1985,39,27
18380,205560,"DEPARTMENT OF CORRECTIONS","CORP",2,"2012-12-31","2018-05-18",5.38,2012,"DEPARTMENT OF CORRECTIONS - CORP","State","18380-205560",1976,48,36
20154,189157,"GRAHAM COUNTY","CORP",2,"2013-01-02","2017-12-05",4.925,2013,"GRAHAM COUNTY - DETENTION","County","20154-189157",1988,36,25
32010,258819,"PINAL COUNTY","CORP",2,"2013-01-06","",11.548,2013,"PINAL COUNTY - CORP","County","32010-258819",1971,53,42
81030,177303,"DEPT OF JUVENILE CORRECTIONS","CORP",2,"2013-01-07","",11.546,2013,"DEPT OF JUVENILE CORRECTIONS-CORP","State","81030-177303",1971,53,42
114082,153607,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-07","2019-05-23",6.374,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","114082-153607",1971,53,42
113640,143490,"DEPT OF JUVENILE CORRECTIONS","CORP",2,"2013-01-07","2015-03-15",2.185,2013,"DEPT OF JUVENILE CORRECTIONS-CORP","State","113640-143490",1981,43,32
82712,260710,"MARICOPA COUNTY","CORP",2,"2013-01-08","2014-08-02",1.566,2013,"MARICOPA COUNTY - CORP","County","82712-260710",1984,40,29
78679,146213,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","2017-07-21",4.517,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","78679-146213",1991,33,22
57452,217578,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","2020-10-08",7.734,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","57452-217578",1989,35,24
103258,239308,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","2018-11-09",5.821,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","103258-239308",1968,56,45
41031,165146,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","",11.526,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","41031-165146",1986,38,27
87946,163752,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","",11.526,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","87946-163752",1989,35,24
61018,246100,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","2018-01-31",5.049,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","61018-246100",1987,37,26
73870,235443,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","2017-10-03",4.72,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","73870-235443",1964,60,49
88758,132773,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","",11.526,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","88758-132773",1984,40,29
65908,205153,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","2017-05-19",4.345,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","65908-205153",1990,34,23
34582,176279,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","2023-03-17",10.171,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","34582-176279",1991,33,22
35975,230776,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","2018-02-20",5.103,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","35975-230776",1990,34,23
82173,261798,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","2017-12-28",4.956,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","82173-261798",1974,50,39
91579,206951,"YAVAPAI COUNTY","CORP",2,"2013-01-14","2018-09-08",5.651,2013,"YAVAPAI COUNTY - CORP","County","91579-206951",1987,37,26
72639,129356,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","",11.526,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","72639-129356",1990,34,23
87860,193164,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","2022-12-15",9.919,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","87860-193164",1990,34,23
7610,147341,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","2020-10-23",7.775,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","7610-147341",1991,33,22
59671,223382,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","",11.526,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","59671-223382",1988,36,25
6387,236566,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","",11.526,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","6387-236566",1989,35,24
73225,210260,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","",11.526,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","73225-210260",1986,38,27
90756,141820,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","2019-10-03",6.719,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","90756-141820",1983,41,30
28008,172644,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","",11.526,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","28008-172644",1988,36,25
119068,207645,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","",11.526,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","119068-207645",1987,37,26
52746,204602,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","",11.526,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","52746-204602",1967,57,46
122499,173219,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","2016-07-13",3.496,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","122499-173219",1989,35,24
77778,250054,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-14","",11.526,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","77778-250054",1957,67,56
92810,139350,"MARICOPA COUNTY","CORP",2,"2013-01-22","",11.504,2013,"MARICOPA COUNTY - CORP","County","92810-139350",1987,37,26
506,213792,"MARICOPA COUNTY","CORP",2,"2013-01-22","2022-11-06",9.791,2013,"MARICOPA COUNTY - CORP","County","506-213792",1989,35,24
93485,208806,"MARICOPA COUNTY","CORP",2,"2013-01-22","2020-10-17",7.737,2013,"MARICOPA COUNTY - CORP","County","93485-208806",1988,36,25
39981,211039,"MARICOPA COUNTY","CORP",2,"2013-01-22","",11.504,2013,"MARICOPA COUNTY - CORP","County","39981-211039",1966,58,47
30954,178583,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","",11.488,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","30954-178583",1982,42,31
112615,154273,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","2019-10-30",6.754,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","112615-154273",1986,38,27
79923,198807,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","",11.488,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","79923-198807",1971,53,42
120175,263639,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","",11.488,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","120175-263639",1983,41,30
117287,160181,"MOHAVE COUNTY","CORP",2,"2013-01-28","2013-10-18",0.723,2013,"MOHAVE COUNTY - CORP","County","117287-160181",1991,33,22
52687,136109,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","2022-06-03",9.347,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","52687-136109",1971,53,42
66019,217254,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","2018-10-01",5.676,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","66019-217254",1987,37,26
58206,194397,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","2020-10-30",7.756,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","58206-194397",1984,40,29
78557,258869,"YUMA COUNTY","CORP",2,"2013-01-28","2014-08-02",1.511,2013,"YUMA COUNTY - CORP","County","78557-258869",1986,38,27
68072,265629,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","",11.488,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","68072-265629",1984,40,29
19345,133862,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","",11.488,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","19345-133862",1964,60,49
1735,215861,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","",11.488,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","1735-215861",1990,34,23
61776,218676,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","2020-07-19",7.474,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","61776-218676",1990,34,23
88348,240086,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","2019-03-25",6.155,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","88348-240086",1991,33,22
27482,178147,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","",11.488,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","27482-178147",1982,42,31
60604,176119,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","2017-10-03",4.682,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","60604-176119",1990,34,23
43788,259635,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","",11.488,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","43788-259635",1991,33,22
72492,229164,"DEPARTMENT OF CORRECTIONS","CORP",2,"2013-01-28","",11.488,2013,"DEPARTMENT OF CORRECTIONS - CORP","State","72492-229164",1979,45,34
76136,201564,"MOHAVE COUNTY","CORP",2,"2013-01-28","2018-08-03",5.514,2013,"MOHAVE COUNTY - CORP","County","76136-201564",1987,37,26
80320,167849,"MARICOPA COUNTY","CORP",2,"2013-02-04","2021-02-26",8.063,2013,"MARICOPA COUNTY - CORP","County","80320-167849",1977,47,36
75249,139269,"MARICOPA COUNTY","CORP",2,"2013-02-04","",11.469,2013,"MARICOPA COUNTY - CORP","County","75249-139269",1993,31,20
